SPE 303 Evidence Based Instruction for Students with High Incidence Disabilities|25
SPE 304 Evidence Based Instruction for Students with Low Incidence Disabilities|25
SPE 333 Assessment/Instructional Design Evidence Based Effective Instruction Specific Learning Disabilities|25
SPE 370 Assistive and Augmentative Technology Universal Design to Support Standards Aligned Areas of Instruction|25
SPE 375 Positive Behavior Support|25
SPE 400 Behavior Design Intervention- & Classroom Management|25
SPE 410 Educating Students with High Incidence Disabilities Using Evidence Based Instruction|25
SPE 411 Educating Students with Low Incidence Disabilities Using Evidence Based Instruction|25
SPE 475 Directed Professional Educational Experience in Special Education|25
SPE 480 Focused Studies in Special Education|25
SPE 485 Student Teaching Practicum in Special Education|25
SPE 490 Analysis and Design of Instruction Senior Seminar|25
SPE 495 Student Teaching|25
CVE 100 Introduction to Civil and Environmental Engineering|26
CVE 220 Transportation Engineering|26
CVE 240 Engineering Geology|26
CVE 280 Civil and Environmental Engineering Professional Skills|26
CVE 320 Geotechnical Engineering|26
CVE 321 Geotechnical Engineering Laboratory|26
CVE 340 Structural Engineering I|26
CVE 350 Environmental Engineering I|26
CVE 351 Environmental Engineering Laboratory|26
CVE 400 Capstone Design I|26
CVE 402 Capstone Design II|26
CVE 440 Structural Engineering II|26
CVE 442 Steel Structures|26
CVE 444 Reinforced Concrete Structures|26
CVE 450 Environmental Engineering II|26
CVE 454 Pollution and Waste|26
CVE 458 Environmental Engineering Design|26
CVE 460 Hydraulics|26
CVE 462 Water Management|26
CS 100 CPADS (Computer Science Practice and Design Studio)|27
CS 101 Fundamentals of Computer Science I|27
CS 201 Fundamentals of Computer Science II|27
CS 320 Software Engineering and Design|27
CS 330 Network Applications and Protocols|27
CS 340 Programming Language Design|27
CS 350 Data Structures|27
CS 360 Analysis of Algorithms|27
CS 365 Parallel and Distributed Computing|27
CS 370 Computer Graphics Programming I|27
CS 420 Operating Systems|27
CS 456 Social and Professional Issues in Computing|27
CS 470 Advanced Graphics Programming|27
CS 481 Senior Software Project I|27
CS 482 Senior Software Project II|27
CS 490 Computer Science Internship I|27
CS 491 Computer Science Internship II|27
CS 496 Special Topics in Computer Science|27
CS 497 Special Topics in Computer Science|27
CS 498 Independent Study|27
EGR 100 EPADS I|28
EGR 102 EPADS II|28
EGR 150 Computational Methods in Engineering|28
EGR 240 Mathematical Methods in Engineering|28
EGR 290 Engineering Career Training Preparation|28
EGR 305 Statistical Design and Process Control|28
EGR 342 System Modeling and Analysis|28
EGR 392 Automatic Control|28
EGR 442 Applied Control|28
EGR 446 Automated Manufacturing Systems|28
EGR 491 Engineering Cooperative Work Experience (Co-op I)|28
EGR 492 Engineering Cooperative Work Experience (Co-op II)|28
EGR 493 Engineering Cooperative Work Experience (Co-op III)|28
ECE 100 Introduction to Electrical Engineering|29
ECE 220 Design and Analysis of Digital Circuits|29
ECE 260 Fundamentals of Computer Engineering|29
ECE 270 Waves and Optics|29
ECE 280 Fundamentals of Electrical Engineering|29
ECE 310 Design and Analysis of Analog Circuits|29
ECE 332 Introduction to Signal Processing|29
ECE 335 Discrete Mathematics with Applications|29
ECE 340 Random Signals|29
ECE 350 Electromagnetic Fields|29
ECE 360 Power Systems|29
ECE 370 Microprocessor System Design|29
ECE 380 Communication Networks|29
ECE 400 Capstone Design I|29
ECE 402 Capstone Design II|29
ECE 410 Power Electronics|29
ECE 420 Embedded System Design|29
ECE 430 Communication Systems|29
ECE 470 Special Topics in Electrical Engineering|29
ECE 472 Special Topics in Electrical Engineering|29
ECE 474 Special Topics in Electrical Engineering|29
ECE 476 Special Topics in Electrical Engineering|29
ECE 478 Special Topics in Electrical Engineering|29
ECE 480 Independent Study|29
ECE 482 Independent Study|29
ECE 490 Social - Ethical and Professional Issues in Engineering|29
ME 100 Introduction to Mechanical Engineering|30
ME 250 Statics|30
ME 252 Dynamics and Vibration|30
ME 260 Materials Science|30
ME 261 Materials Science Laboratory|30
ME 264 Strength of Materials|30
ME 265 Materials and Solids Laboratory|30
ME 270 Mechatronics|30
ME 320 Thermodynamics|30
ME 351 Instrumentation and Microprocessor Laboratory|30
ME 360 Fluid Mechanics|30
ME 361 Thermo/Fluids Experiments|30
ME 380 Machine Design|30
ME 400 Capstone Design I|30
ME 402 Capstone Design II|30
ME 410 Heat Transfer|30
ME 411 Thermal System Design|30
ME 420 Advanced Thermodynamics|30
ME 422 Robotics|30
ME 430 Applied Energy Systems|30
ME 432 Applied Thermal Science|30
ME 440 Mechanics of Machinery|30
ME 450 Finite Element Analysis|30
ME 452 Advanced Dynamics and Vibration|30
ME 460 Applied Kinematics and Dynamics|30
ME 462 Applied Mechanics and Materials|30
ME 464 Advanced Mechanics of Materials|30
ME 470 Special Topics in Mechanical Engineering|30
ME 472 Special Topics in Mechanical Engineering|30
ME 474 Special Topics in Mechanical Engineering|30
ME 476 Special Topics in Mechanical Engineering|30
ME 478 Special Topics in Mechanical Engineering|30
ME 480 Independent Study|30
ME 482 Independent Study|30
FLM 216 Introduction to Film|31
FLM 220 Film History|31
FLM 260-69 Special Topics in Film Genre|31
FLM 280-89 Special Topics in Film Directors|31
FLM 320-29 Special Topics in Film Period|31
FLM 340-49 Special Topics in National Cinemas|31
FLM 360-69 Special Topics in Film History and Analysis|31
FLM 380 Film Theory and Criticism|31
FLM 498 Independent Study|31
FLM 499 Independent Study|31
HUM 230 Studies In London|32
HUM 242 Science and Religion|32
HUM 300 Science Fiction|32
HUM 350 Research Methods in the Humanities|32
HUM 380 Special Topics in Humanities|32
HUM 382 American Freethinkers|32
HUM 402 Humanities Seminar|32
HUM 450 Humanities Internship|32
HUM 451 Humanities Internship|32
HUM 498 Independent Study|32
HUM 499 Independent Study|32
ARB 101 Elementary Arabic I|33
ARB 102 Elementary Arabic II|33
FRN 101 Elementary French I|34
FRN 102 Elementary French II|34
FRN 201 Intermediate French I|34
FRN 202 Intermediate French II|34
FRN 203 French for Business|34
FRN 205 Intermediate French Conversation|34
FRN 206 Reading Strategies in French|34
FRN 303 French Culture/Civilization|34
FRN 315 French Literature I|34
FRN 316 French Literature II|34
FRN 498 Independent Study|34
GRM 101 Elementary German I|35
GRM 102 Elementary German II|35
GRM 201 Intermediate German I|35
GRM 202 Intermediate German II|35
GRM 203 German for Business|35
GRM 205 Intermediate German Conversation|35
GRM 206 Reading Strategies in German|35
GRM 301 Advanced German I|35
GRM 302 Advanced German II|35
GRM 305 German Culture and Civilization|35
GRM 315 German Literature I|35
GRM 316 German Literature II|35
GRM 498 Independent Study|35
ITL 101 Elementary Italian I|36
ITL 102 Elementary Italian II|36
LAT 101 Elementary Latin I|37
LAT 102 Elementary Latin II|37
RUS 101 Elementary Russian I|38
RUS 102 Elementary Russian II|38
SPN 101 Elementary Spanish I|39
SPN 102 Elementary Spanish II|39
SPN 107 Spanish for the Health Fields|39
SPN 125 Orientation to Mexico|39
SPN 201 Intermediate Spanish I|39
SPN 202 Intermediate Spanish II|39
SPN 205 Intermediate Spanish Conversation|39
SPN 206 Reading Strategies in Spanish|39
SPN 301 Advanced Oral and Written Expression in Spanish|39
SPN 307 Spanish Civilization and Culture|39
SPN 308 Spanish-American Civilization and Culture|39
SPN 315 Introduction to the Literature of Spain|39
SPN 316 Introduction to the Literature of Spanish America|39
SPN 360 Teaching Spanish at the K-12 Levels|39
SPN 405 Spanish through Hispanic Cinema|39
SPN 420 Advanced Spanish Grammar|39
SPN 421 Spanish Translation|39
SPN 425 Spanish Linguistics|39
SPN 435 Special Topics in 20th Century Spanish-American Literature|39
SPN 436 Special Topics in 20th Century Literature of Spain|39
SPN 450 Internship in Spanish|39
SPN 498 Independent Study in Spanish|39
SPN 499 Independent Study in Spanish|39
LIT 200 Perspectives in Literature|40
LIT 203 African-American Literature|40
LIT 210 Studies in Criticism and Theory|40
LIT 270 Young Adult Literature|40
LIT 281 American Literature and Identity I|40
LIT 282 American Literature and Identity II|40
LIT 283 British Literature to 1750|40
LIT 284 British Literature after 1750|40
LIT 285 European Literature to 1600|40
LIT 286 European Literature since 1600|40
LIT 291 The Short Story|40
LIT 310 Language and Linguistics|40
LIT 313 American Novel|40
LIT 323 Shakespeare I|40
LIT 324 Shakespeare II|40
LIT 326 Twentieth-Century British Literature|40
LIT 342 Popular Literature|40
LIT 343 The Experience of Poetry|40
LIT 344 Love and Sex in Literature|40
LIT 346 Literature and Society|40
LIT 347 Literature and Psychology|40
LIT 348 Religion and Literature|40
LIT 373 Graphic Literature|40
LIT 375 James Joyce|40
LIT 378 Gay and Lesbian Literature|40
LIT 379 Literature and the Environment|40
LIT 380 Major Authors and Literary Traditions|40
LIT 381 Literary Theory|40
LIT 382 Women Writers|40
LIT 384 The Harlem Renaissance|40
LIT 386 Literary Philosophers|40
LIT 389 Postcolonial Theory|40
LIT 391 Literature of Terror|40
LIT 393 Literature and Film|40
LIT 395 Fantasy Literature|40
LIT 450 Literature Internship|40
LIT 451 Literature Internship|40
LIT 498 Independent Study|40
LIT 499 Independent Study|40
PHL 221 Introduction to Philosophy|41
PHL 222 Critical Thinking|41
PHL 223 Contemporary Moral Problems|41
PHL 224 Being Human|41
PHL 231 Logic|41
PHL 235 Ancient to Modern Philosophy|41
PHL 236 The Enlightenment to Postmodern Philosophy|41
PHL 238 Race - Gender - and Sexuality|41
PHL 240 Environmental Ethics|41
PHL 250 The Problem of God|41
PHL 321 Philosophy and Knowledge|41
PHL 331 Philosophy and Reality|41
PHL 341 Ethics|41
PHL 342 Professional Ethics|41
PHL 343 Ethical Issues in Peace and Conflict|41
PHL 346 Bioethics|41
PHL 347 Philosophy of Law|41
PHL 351 Philosophy and the Arts|41
PHL 361 Philosophy Today|41
PHL 369 Modern Political Thought|41
PHL 380 Women - Gender - and Philosophy|41
PHL 381-389 Special Topics in Philosophy|41
PHL 383 Philosophy of Religion|41
PHL 390 Philosophy of Technology|41
PHL 394 Civic Humanities|41
PHL 395 Philosophy and Film|41
PHL 450 Philosophy Internship|41
PHL 451 Philosophy Internship|41
PHL 498 Independent Study|41
PHL 499 Independent Study|41
REL 265 World Religions|42
REL 270 Tradition and Culture of Judaism|42
REL 275 Tradition and Culture of Christianity|42
REL 368 Religion - Society - and Culture|42
REL 369 American Religious Thought and Culture|42
REL 380 Special Topics in Religion|42
REL 381 Women and Religion|42
REL 498 Independent Study|42
REL 499 Independent Study|42
WGS 210 Women's Health|43
WGS 225 The Family|43
WGS 238 Race -Gender - and Sexuality|43
WGS 260 Gender and Society|43
WGS 303 Gender and Crime|43
WGS 340 Women and War|43
WGS 341 History of Women's Rhetorics|43
WGS 342 Women in the United States A History|43
WGS 344 Love and Sex in Literature|43
WGS 380 Women - Gender - and Philosophy|43
WGS 381 Women and Religion|43
WGS 382 Women Writers|43
WGS 395 European Witch Craze|43
WGS 450 Women's and Gender Studies Internship|43
WGS 451 Women's and Gender Studies Internship|43
WGS 498 Independent Study|43
WGS 499 Independent Study|43
CRW 272 Introduction to Creative Writing|44
CRW 275 Playwriting|44
CRW 370 Special Topics in Creative Writing|44
CRW 372 Poetry Writing|44
CRW 373 Creative Nonfiction|44
CRW 377 Screenwriting|44
CRW 380 Literary Publishing|44
CRW 382 Fiction Writing|44
FCO 105 Rhetorical Communication|44
FCO 210 (WRT210) Communication in Professional Cultures|44
FCO 215 Technical and Scientific Communication|44
FCO 225 (WRT225) Interdisciplinary Communication|44
WRT 100 Introduction to College Writing|44
WRT 103 Writing Studio|44
WRT 230 Publications Managment I|44
WRT 280 Research Methods in Writing Studies|44
WRT 290 Teaching and Tutoring Writing I|44
WRT 305 Rhetorical Theory|44
WRT 312 Writing Humor|44
WRT 315 Advanced Composition|44
WRT 320 Digital Writing Theory and Practice|44
WRT 321 Document Design Theory and Practice|44
WRT 330 Publications Managment II|44
WRT 341 History of Women's Rhetorics|44
WRT 350 Analytical Grammar|44
WRT 351 History and Theory of Composition|44
WRT 352 Rhetoric of Science|44
WRT 360-369 Special Topics in Professional Writing|44
WRT 374 Writing Children's Literature|44
WRT 405 Legal and Ethical Issues in Publishing|44
WRT 406 Usability Studies|44
WRT 407 Visual Rhetoric|44
WRT 410 Professional Editing|44
WRT 430 Publications Managment III|44
WRT 450 Experiential Learning in Writing|44
WRT 451 Experiential Learning in Writing|44
WRT 452 Research in Teaching and Tutoring of Writing|44
WRT 460-469 Special Topics in Professional Writing|44
WRT 480 Senior Seminar in Professional Writing|44
WRT 498 Independent Study|44
WRT 499 Independent Study|44
ACC 220 Financial Accounting|45
ACC 225 Managerial Accounting|45
ACC 305 Taxation I|45
ACC 315 Introduction to Financial Fraud|45
ACC 320 Intermediate Accounting I|45
ACC 325 Intermediate Accounting II|45
ACC 330 Intermediate Accounting III|45
ACC 340 Accounting for Governmental and Not-for-Profit Entities|45
ACC 350 Ethics in Accounting|45
ACC 375 Advanced Managerial Accounting|45
ACC 395 Taxation II|45
ACC 410 Auditing|45
ACC 420 Advanced Accounting|45
ACC 425 Special Topics in Accounting|45
ACC 430 Advanced Auditing|45
ACC 490 Accounting Internship|45
ACC 491 Accounting Internship|45
BUS 150 Introduction to Business|46
BUS 260 Legal Environment of Business|46
BUS 350 Management of Not-for-Profit Operations|46
BUS 360 Business and Commercial Law|46
BUS 490 Business Internship|46
BUS 491 Business Internship|46
BUS 494 Integrated Business Experience|46
BUS 495 Business Strategy and Policy|46
BUS 498 Independent Study|46
BUS 499 Independent Study|46
FIN 218 Personal Finance|46
ECO 200 Principles of Economics (Macro)|47
ECO 201 Principles of Economics (Micro)|47
ECO 205 (ECO300) Economic Perspectives|47
ECO 315 Environmental and Natural Resource Economics|47
ECO 340 Economic Development|47
ECO 345 The Economics of Urban Revitalization|47
ECO 350 Intermediate Microeconomics|47
ECO 352 Introduction to Public Finance|47
ECO 360 Intermediate Macroeconomics|47
ECO 370 Money and Banking|47
ECO 375 History of Economic Thought|47
ECO 390 Managerial Economics|47
ECO 450 Economics Seminar|47
ECO 490 Economics Internship I|47
ECO 491 Economics Internship II|47
ENT 150 Introduction to Entrepreneurship|48
ENT 220 The Entrepreneurial Marketplace|48
ENT 260 Entrepreneurship and Small Business Management|48
ENT 350 Creativity and Innovation|48
ENT 360 Financing Entrepreneurial Ventures|48
ENT 450 Small Business Consulting|48
ENT 470 Special Topics in Entrepreneurship|48
ENT 472 Special Topics in Entrepreneurship|48
ENT 474 Special Topics in Entrepreneurship|48
ENT 490 Entrepreneurship Internship I|48
ENT 491 Entrepreneurship Internship II|48
ENT 495 Business Plan Writing|48
FIN 300 Managerial Finance I|49
FIN 310 Real Estate Finance|49
FIN 320 Investments|49
FIN 330 Risk Management and Insurance|49
FIN 340 Financial Institutions and Markets|49
FIN 410 Managerial Finance II|49
FIN 420 Derivative Securities|49
FIN 430 Security Valuation|49
FIN 450 Finance Seminar|49
FIN 490 Finance Internship I|49
FIN 491 Finance Internship II|49
IFS 100 Information Technology (IT) Competency Exam|50
IFS 105 Personal Productivity Computing|50
IFS 160 Visual BASIC Programming|50
IFS 175 Development Fundamentals|50
IFS 225 Programming Business Applications|50
IFS 285 Introduction to Database|50
IFS 305 Management Information Systems|50
IFS 320 Web Development|50
IFS 325 Introduction to Networks|50
IFS 335 Advanced Networks Design|50
IFS 425 E-Commerce|50
IFS 440 Business Systems Analysis & Design|50
IFS 465 Business Analytics and Data Mining|50
IFS 475 Information Security and Ethics|50
IFS 480 Big Data & Advanced Data Mining|50
IFS 490 Information System Internship I|50
IFS 491 Information System Internship II|50
IBS 200 Principles of International Business|51
IBS 370 International Marketing|51
IBS 375 International Management|51
IBS 401 International Economics|51
IBS 405 International Finance|51
IBS 415 International Accounting|51
IBS 480 Global Supply Chain Management|51
MGT 150 Principles of Management|52
MGT 210 Operational Excellence|52
MGT 220 Human Resource Management|52
MGT 225 Organizational Behavior|52
MGT 305 Total Quality Management|52
MGT 315 Human Resource Development|52
MGT 330 Labor Relations|52
MGT 346 Organization Theory and Process|52
MGT 380 Leadership and Change in Organizations|52
MGT 385 Industrial and Organizational Psychology|52
MGT 410 Project Management|52
MGT 420 Employment Law|52
MGT 435 Recruitment/Selection of Human Resources|52
MGT 445 Ethical Leadership and Social Responsibility in Organizations|52
MGT 450 Special Studies in Management|52
MGT 490 Management Internship|52
MGT 491 Management Internship|52
MKT 100 Principles of Marketing|53
MKT 210 Market Measurement and Analysis|53
MKT 220 Personal Selling|53
MKT 230 Retailing|53
MKT 310 Fashion Marketing|53
MKT 320 Retail Buying and Merchandising|53
MKT 330 Advertising|53
MKT 335 New Product Planning and Marketing|53
MKT 345 Tourism Marketing|53
MKT 350 Business to Business Marketing|53
MKT 355 E-Marketing|53
MKT 360 Consumer Behavior|53
MKT 365 Branding|53
MKT 380 Sales Management|53
MKT 390 Advanced Advertising|53
MKT 410 Marketing Ethics|53
MKT 450 Marketing Research|53
MKT 475 Marketing Policies and Strategies|53
MKT 490 Marketing Internship|53
MKT 491 Marketing Internship|53
MKT 494 Internship in Retailing|53
MKT 495 Internship in Retailing|53
MKT 496 Internship in Advertising|53
MKT 497 Internship in Advertising|53
QBA 260 Business Statistics I|54
QBA 265 Business Statistics II|54
QBA 315 Research Methods in Business|54
QBA 330 Business Modeling and Simulation|54
QBA 410 Econometrics|54
QBA 420 Business Intelligence and Advanced Analytics|54
SCM 240 Logistics|55
SCM 300 Operations Management|55
SCM 310 Purchasing Management|55
SCM 320 Lean Systems|55
SCM 325 Business Process Management and Control|55
SCM 445 Operations in Service Organizations|55
SCM 480 Advanced Operations Management|55
SCM 481 Enterprise Resource Planning|55
SCM 485 Special Studies in Supply Chain Operations Management|55
SCM 486 Special Studies in Supply Chain Operations Management|55
SCM 487 Special Studies in Supply Chain Operations Management|55
SCM 488 Special Studies in Supply Chain Operations Management|55
SCM 489 Special Studies in Supply Chain Operations Management|55
SCM 490 Internship in Supply Chain Operations Management|55
SCM 491 Internship in Supply Chain Operations Management|55
SCM 495 Continuous Improvement Consulting|55
G 100 (G243) World Regional Geography|56
G 151 Introduction to Physical Geography|56
G 241 International Service Learning Making a Difference in a Globalizing World|56
G 242 International Service Learning Making a Difference in a Globalizing World|56
G 261 (G361) Introduction to Geographic Information Systems|56
G 262 Introduction to Remote Sensing|56
G 331 Metropolitan Development|56
G 332 Globalizing Economic World|56
G 336 Historical Geography of North America|56
G 348 Cultures and Environments Field Series|56
G 349 Cultures and Environments Field Series|56
G 352 Geographic Perspectives on Sustainability|56
G 461 Advanced Geographic Information Systems|56
G 470-479 Selected Topics in Geography|56
G 481 Independent Study|56
G 482 Independent Study|56
G 491 Internship|56
G 492 Internship|56
HIS 101 The Foundation of the West|57
HIS 102 The West in the World|57
HIS 111 American Civilization I|57
HIS 112 American Civilization II|57
HIS 121 World History I|57
HIS 122 World History II|57
HIS 140 History of Africa I|57
HIS 141 History of Africa II|57
HIS 200 Methods and Theory in History|57
HIS 205 Oral History Techniques and Research|57
HIS 206 Introduction to Museum Studies|57
HIS 207 Historic Preservation|57
HIS 300 Ancient History (Prehistory to 476)|57
HIS 301 Medieval Civilization|57
HIS 302 Renaissance and Reformation|57
HIS 310 Medieval Military History|57
HIS 315 History of Technology to 1550|57
HIS 320 Europe after 1914|57
HIS 330 History of Britain I and II|57
HIS 331 History of Britain I and II|57
HIS 333 British Empire|57
HIS 334 History of Modern Ireland|57
HIS 340 Pre-Columbian Civilizations The Incas|57
HIS 341 Pre-Columbian Civilizations The Mayas|57
HIS 342 Pre-Columbian Civilizations The Aztecs|57
HIS 350 American Colonial History (1607-1760)|57
HIS 352 The Revolutionary Era in America|57
HIS 353 The Jacksonian Era (Middle Period - 1816-1846)|57
HIS 362 Human Trafficking and Slavery - Then and Now|57
HIS 363 Coming of the Civil War 1846-1861|57
HIS 364 Civil War and Reconstruction - 1861-1877|57
HIS 365 The Emergence of Modern America - 1877-1914|57
HIS 366 Twentieth Century American History - 1914-1945|57
HIS 367 Recent America - 1945-Present|57
HIS 370 History of Alcohol and Drugs in American Life|57
HIS 371 American Constitutionalism (I) Structures of Government|57
HIS 372 American Constitutionalism (II) Civil Rights and Liberties|57
HIS 375 American Economic History|57
HIS 386 Historical Geography of North America|57
HIS 387 North American Environmental History|57
HIS 388 Race and Racism in the Americas|57
HIS 390 Women in the United States A History|57
HIS 391 Women and War|57
HIS 392 History of Intelligence|57
HIS 395 Special Topics in American History|57
HIS 396 Special Topics in American History|57
HIS 397 Special Topics in World History|57
HIS 398 Special Topics in World History|57
HIS 399 Special Topics in Public History|57
HIS 400 Greece and Rome Exposed|57
HIS 401 The Vikings|57
HIS 402 The Black Death|57
HIS 403 The European Witch Craze|57
HIS 409 The Middle Ages in Film|57
HIS 420 The First World War|57
HIS 421 Nazi Germany and the Holocaust|57
HIS 422 Holocaust in Film|57
HIS 440 History of Terrorism|57
HIS 441 Native American History|57
HIS 452 Creation of the American Nation|57
HIS 460 The Civil Rights Movement|57
HIS 461 America in the Sixties|57
HIS 462 U.S. in Vietnam|57
HIS 470 Baseball History|57
HIS 473 Social Movements in the World|57
HIS 489 Special Topics in American History|57
HIS 490 Special Topics in American History|57
HIS 491 Special Topics in World History|57
HIS 492 Special Topics in World History|57
HIS 493 Special Topics in British History|57
HIS 494 Special Topics in British History|57
HIS 495 History Internship|57
HIS 496 History Internship|57
HIS 497 Independent Study|57
HIS 498 Independent Study|57
HIS 499 Senior Seminar in History|57
IFS 100 Information Technology (IT) Competency Exam|58
IFS 105 Personal Productivity Computing|58
IFS 160 Visual BASIC Programming|58
IFS 175 Development Fundamentals|58
IFS 225 Programming Business Applications|58
IFS 285 Introduction to Database|58
IFS 305 Management Information Systems|58
IFS 320 Web Development|58
IFS 325 Introduction to Networks|58
IFS 335 Advanced Networks Design|58
IFS 425 E-Commerce|58
IFS 440 Business Systems Analysis & Design|58
IFS 465 Business Analytics and Data Mining|58
IFS 475 Information Security and Ethics|58
IFS 480 Big Data & Advanced Data Mining|58
IFS 490 Information System Internship I|58
IFS 491 Information System Internship II|58
INT 101 Introduction to Indo-European Languages|59
INT 143 Introduction to Africa|59
INT 144 Introduction to East Asia|59
INT 145 Introduction to Latin America|59
INT 146 Introduction to the Middle East|59
INT 147 Introduction to Russia|59
INT 150 Introduction to South Asia|59
INT 201 Introduction to World Languages|59
PS 101 (PS141) American Government and Citizenship|60
PS 102 Contemporary Global Issues|60
PS 110 Introduction to Political Science|60
PS 141 American Government Foundations and Institutions|60
PS 142 American Government Process and Policy|60
PS 151 Introduction to Public Administration|60
PS 242 State and Local Government|60
PS 243 Government and Politics of Africa|60
PS 244 Government and Politics of East Asia|60
PS 245 Government and Politics of Latin America|60
PS 246 Government and Politics of the Middle East|60
PS 247 Government and Politics of Russia|60
PS 248 Government and Politics of the Caribbean|60
PS 250 Government and Politics of South Asia|60
PS 260 Comparative Politics|60
PS 262 Quantitative Analysis|60
PS 302 International Relations|60
PS 303 American Foreign Policy|60
PS 304 American-East Asian Relations|60
PS 305 Parties - Campaigns - and Elections|60
PS 306 International Organizations|60
PS 307 International Law|60
PS 308 International Political Economy|60
PS 309 International Organizations|60
PS 310 Decision Making in the Public Sector|60
PS 312 Politics of Public Policy|60
PS 317 Principles of Law|60
PS 327 Environmental Law|60
PS 337 Administrative Law|60
PS 352 Introduction to Public Finance|60
PS 357 Health Law and Policy|60
PS 361 American Political Thought|60
PS 362 The Congress|60
PS 363 The Presidency|60
PS 367 Judicial Politics|60
PS 368 Ancient Political Thought|60
PS 369 Modern Political Thought|60
PS 371 American Constitutionalism (I) Structures of Government|60
PS 372 American Constitutionalism (II) Civil Rights and Liberties|60
PS 406 International Peace and Security|60
PS 450 Senior Seminar|60
PS 471-478 Selected Topics in Political Science|60
PS 473 Social Movements Around the World|60
PS 479 European Union|60
PS 480 European Union|60
PS 490 Internship|60
PS 491 Internship|60
PS 498 Independent Study|60
PS 499 Independent Study|60
HSP 100 Introduction to Hospitality Management|61
HSP 120 Career Paths in Hospitality and Tourism|61
HSP 125 Professional Effectiveness|61
HSP 150 Work Experience in Hospitality I|61
HSP 210 Managerial Accounting for the Hospitality Industry|61
HSP 225 Hospitality Management and the Law|61
HSP 230 Leadership and Human Resource Management in the Hospitality and Tourism Industry|61
HSP 235 Current Issues in Hospitality and Tourism|61
HSP 240 Facility Management|61
HSP 250 Work Experience in Hospitality II|61
HSP 260 Club Management|61
HSP 270 Food Sourcing - Selection - Safety - and Sanitation|61
HSP 300 Food and Beverage Management|61
HSP 330 Global Topics 1 - Transportation and Tourism|61
HSP 335 Global Topics 2 - Cross Cultural Issues|61
HSP 340 Hospitality Finance|61
HSP 345 Hospitality Marketing|61
HSP 350 Work Experience in Hospitality III|61
HSP 360 Commercial Food Production Management|61
HSP 410 Revenue Management and Hospitality/Tourism Technology|61
HSP 430 Strategic Career Planning Portfolio|61
HSP 440 Strategic Career Plan Execution|61
HSP 480 Special Topics in Hospitality Management|61
HSP 481 Special Topics in Hospitality Management|61
HSP 482 Special Topics in Hospitality Management|61
HSP 483 Special Topics in Hospitality Management|61
HSP 484 Special Topics in Hospitality Management|61
HSP 485 Special Topics in Hospitality Management|61
HSP 498 Independent Study in Hospitality Management|61
HSP 499 Independent Study in Hospitality Management|61
PE 105 Aqua Exercise (Coed)|62
PE 106 Introduction to Water Polo|62
PE 110 Beginning Bowling (Coed)|62
PE 117 Modern Dance (Coed)|62
PE 118 Physical Fitness and Conditioning (Men)|62
PE 119 Physical Fitness and Conditioning (Women)|62
PE 120 Beginning Swimming (Coed)|62
PE 121 Intermediate and Advanced Swimming (Coed)|62
PE 124 Lifeguard Training (Coed)|62
PE 125 Scuba Diving (Coed)|62
PE 126 Water Safety Instructor (Coed)|62
PE 129 Pop Jazz Dance (Coed)|62
PE 130 Elementary Self-Defense (Women)|62
PE 134 Concepts of Physical Activity and Wellness (Coed)|62
PE 136 Aerobic Dance (Coed)|62
PE 139 Trends in Cardiorespiratory Exercise (Coed)|62
PE 140 Fundamentals of Golf (Coed)|62
PE 141 Introduction to Adventure Sports (Coed)|62
PE 142 Introduction to Flatwater Paddle Sports|62
PE 150 Archery (Coed)|62
PE 151 Badminton (Coed)|62
PE 152 Basketball (Men - Women - Coed)|62
PE 154 Ice Skating (Coed)|62
PE 155 Soccer (Coed)|62
PE 156 Softball (Coed)|62
PE 159 Tennis (Coed)|62
PE 160 Volleyball (Coed)|62
PE 163 Introduction to Yoga (Coed)|62
PE 164 Introduction to Tai Chi (Coed)|62
PE 165 Introduction to Pilates (Coed)|62
PE 166 Intro to Indoor Rock Climbing (Coed)|62
PE 170 Core Conditioning (Coed)|62
PE 234 Wellness - Fitness and Lifestyle Management|62
REC 101 Recreation and Leisure in Modern Society|63
REC 103 Leadership and Group Dynamics|63
REC 200 Introduction to Therapeutic Recreation|63
REC 210 Recreation Programming|63
REC 211 Recreation Programming Lab|63
REC 215 Field Experience Preparation and Professional Development|63
REC 221 Experiential Learning in Recreation|63
REC 230 Connecting Leisure - Health and Wellness|63
REC 250 Special Events Management|63
REC 310 Outdoor Recreation|63
REC 331 Leadership in Therapeutic Recreation|63
REC 333 Organizing Community Recreation|63
REC 343 Organizing Therapeutic Recreation|63
REC 360 Camp Management|63
REC 361 Clinical Applications in Therapeutic Recreation|63
REC 365 Medical Conditions and the Impact on Therapeutic Recreation|63
REC 380 Selected Topics in Community Recreation|63
REC 381 Selected Topics in Community Recreation|63
REC 382 Selected Topics in Community Recreation|63
REC 383 Selected Topics in Community Recreation|63
REC 384 Selected Topics in Community Recreation|63
REC 385 Selected Topics in Therapeutic Recreation|63
REC 386 Selected Topics in Therapeutic Recreation|63
REC 387 Selected Topics in Therapeutic Recreation|63
REC 388 Selected Topics in Therapeutic Recreation|63
REC 389 Selected Topics in Therapeutic Recreation|63
REc 392 Selected Topics in Therapeutic Recreation|63
REC 393 Selected Topics in Community Recreation|63
REC 394 Selected Topics in Community Recreation|63
REC 390 Meeting Children's Needs Through Movement|63
